1,1757452120144032,1107977
2,1757452121252010,1053532
3,1757452122305543,42155
4,1757452122347698,42034
5,1757452122389732,43042
6,1757452122432775,43223
7,1757452122475999,42927
8,1757452122518927,42859
9,1757452122561786,42342
10,1757452122604129,42086
11,1757452122646216,42539
12,1757452122688756,42149
13,1757452122730906,43665
14,1757452122774571,43570
15,1757452122818142,42200
16,1757452122860342,42060
17,1757452122902402,42247
18,1757452122944649,41983
19,1757452122986633,42012
20,1757452123028646,42837
21,1757452123071483,41955
22,1757452123113438,42157
23,1757452123155596,43057
24,1757452123198654,43673
25,1757452123242328,43111
26,1757452123285439,43472
27,1757452123328912,42843
28,1757452123371755,42060
29,1757452123413815,42616
30,1757452123456432,1056859
31,1757452124513291,42731
32,1757452124556022,43728
33,1757452124599751,41741
34,1757452124641492,41882
35,1757452124683374,42600
36,1757452124725974,42344
37,1757452124768318,42658
38,1757452124810976,41754
39,1757452124852730,1067608
40,1757452125920338,41931
41,1757452125962269,42158
42,1757452126004427,41888
43,1757452126046315,42142
44,1757452126088457,40808
45,1757452126129265,41333
46,1757452126170599,42111
47,1757452126212710,41781
48,1757452126254492,42497
49,1757452126296990,42554
50,1757452126339545,43040
51,1757452126382586,42812
52,1757452126425399,42957
53,1757452126468357,41963
54,1757452126510320,43187
55,1757452126553507,42060
56,1757452126595567,41965
57,1757452126637532,42710
58,1757452126680242,41375
59,1757452126721617,42037
60,1757452126763654,41670
61,1757452126805325,42450
62,1757452126847775,41699
63,1757452126889474,44508
64,1757452126933982,47121
65,1757452126981104,42577
66,1757452127023682,42147
67,1757452127065829,41801
68,1757452127107630,42058
69,1757452127149688,42096
70,1757452127191785,42609
71,1757452127234394,43205
72,1757452127277599,42981
73,1757452127320581,41768
74,1757452127362349,41977
75,1757452127404326,42180
76,1757452127446507,43893
77,1757452127490400,44090
78,1757452127534490,41766
79,1757452127576256,42185
80,1757452127618441,41847
81,1757452127660289,42093
82,1757452127702383,41907
83,1757452127744291,42287
84,1757452127786579,42972
85,1757452127829552,42128
86,1757452127871681,41837
87,1757452127913519,42025
88,1757452127955544,42038
89,1757452127997582,42126
90,1757452128039708,42819
91,1757452128082528,43101
92,1757452128125630,42744
93,1757452128168374,42277
94,1757452128210652,41761
95,1757452128252414,41902
96,1757452128294317,42050
97,1757452128336367,41934
98,1757452128378301,41992
99,1757452128420293,41011
100,1757452128461304,42114
